./scripts/perfect_weight/01_inventory.sh	748
./scripts/perfect_weight/02_context_classifier.py	2027
./scripts/perfect_weight/03_code_data_map.sh	815
./scripts/perfect_weight/04_uiux_extract.py	957
./scripts/perfect_weight/05_contradiction_fork_map.py	1292
./scripts/perfect_weight/06_supabase_snapshot.sh	1478
./scripts/perfect_weight/07_panel_truth_audit.py	1347
./scripts/perfect_weight/08_next_100_actions.py	6103
./scripts/perfect_weight/09_master_readme_builder.py	1377
./scripts/perfect_weight/10_runner.sh	754
./scripts/stage-numbered-download-readme-docs.py	5280
./src/actions/ingest.action.ts	464
./src/actions/retrieve.action.ts	82
./src/actions/update-memory.action.ts	91
./src/actions/write.action.ts	82
./src/app/analyze/page.tsx	2148
./src/app/api/agent/route.ts	886
./src/app/api/analyze-document/route.ts	1576
./src/app/api/biblical-references/route.ts	468
./src/app/api/chapters/route.ts	2328
./src/app/api/corpus/route.ts	124
./src/app/api/execute/route.ts	1213
./src/app/api/graph/route.ts	794
./src/app/api/health/route.ts	862
./src/app/api/manuscript/route.ts	1111
./src/app/api/search/route.ts	1606
./src/app/api/tts/route.ts	1571
./src/app/api/visualize/route.ts	630
./src/app/characters/page.tsx	845
./src/app/dashboard/page.tsx	843
./src/app/globals.css	43502
./src/app/globals.css.bak	4741
./src/app/graph/page.tsx	835
./src/app/head.tsx	128
./src/app/layout.tsx	1555
./src/app/layout.tsx.bak	1458
./src/app/loading.tsx	1059
./src/app/memory/page.tsx	837
./src/app/page.tsx	2674
./src/app/page.tsx.bak	2791
./src/app/search/page.tsx	837
./src/app/timeline/page.tsx	841
./src/components/ReaderLayout.tsx	1530
./src/components/RuntimeInitializer.tsx	786
./src/components/layers/Layer1Void.tsx	139
./src/components/layers/Layer2Cinema.tsx	4139
./src/components/layers/Layer3Canvas.tsx	1565
./src/components/layers/Layer4Panel.tsx	8536
./src/components/layers/canvas/ManuscriptCore.tsx	8097
./src/components/layers/canvas/front-matter/AboutAuthor.tsx	832
./src/components/layers/canvas/front-matter/Dedication.tsx	533
./src/components/layers/canvas/front-matter/Synopsis.tsx	1402
./src/components/layers/canvas/front-matter/TableOfContents.tsx	2011
./src/components/layers/canvas/front-matter/TitleCover.tsx	1746
./src/components/layers/cinema/AssetProjector.tsx	4482
./src/components/layers/cinema/ShaderEffects.tsx	2516
./src/components/layers/cinema/TelemetryOverlay.tsx	8713
./src/components/layers/controls/ReaderControlPanel.tsx	4138
./src/components/layers/panel/ArchetypesDirectory.tsx	3481
./src/components/layers/panel/AuthorGateway.tsx	5647
./src/components/layers/panel/BiblicalReferencesDirectory.tsx	3413
./src/components/layers/panel/ChapterSettings.tsx	3831
./src/components/layers/panel/HyperlinksGraph.tsx	6017
./src/components/layers/panel/IndexTab.tsx	1838
./src/components/layers/panel/StatusTab.tsx	900
./src/components/layers/panel/StylesTab.tsx	8855
./src/components/layers/panel/SystemTab.tsx	8026
./src/components/ui/OmniText.tsx	3044
./src/components/ui/ScopedBackdrop.tsx	3477
./src/components/ui/Tokenizer.tsx	2852
./src/components/ui/character-view.tsx	110
./src/components/ui/editor.tsx	6014
./src/components/ui/front-matter/AboutAuthor.tsx	1627
./src/components/ui/front-matter/Dedication.tsx	592
./src/components/ui/front-matter/Synopsis.tsx	1146
./src/components/ui/front-matter/TableOfContents.tsx	1944
./src/components/ui/front-matter/TitleCover.tsx	958
./src/components/ui/graph-view.tsx	109
./src/components/ui/memory-panel.tsx	110
./src/components/ui/sidebar.tsx	5152
./src/components/ui/timeline.tsx	112
./src/context/NarrativeContext.tsx	1185
./src/context/SidebarContext.tsx	1737
./src/core/IMemoryEngine.ts	409
./src/core/INarrativeGraphEngine.ts	688
./src/core/IRetrievalEngine.ts	416
./src/core/IWritingAgent.ts	447
./src/core/document-types.ts	63
./src/core/engine-constants.ts	56
./src/core/narrative-types.ts	51
./src/core/runtimeEngine.ts	851
./src/core/system-utils.ts	1088
./src/core/types.ts	457
./src/data-layer/07_Build_Manifests/Writing Agent App. Source Doc. (10) [NEUTRON].txt	11590
./src/data-layer/aggregation-engine/node_manifest.json	187
./src/data-layer/disposal-bin/node_manifest.json	181
./src/data-layer/entities/node_manifest.json	177
./src/data-layer/ingestion-buffer/gdrive_raw/(A)Chapter_8:_Sea_People.txt	22969
./src/data-layer/ingestion-buffer/gdrive_raw/(A)_Chapter:_1_Stardust_to_Stardust.txt	20031
./src/data-layer/ingestion-buffer/gdrive_raw/(A)_Chapter_1-_Stardust_to_Stardust.txt	21370
./src/data-layer/ingestion-buffer/gdrive_raw/(A)_Chapter_1:_Stardust_to_Stardust.txt	21228
./src/data-layer/ingestion-buffer/gdrive_raw/(A)_Chapter_1_-_Stardust_to_Stardust.txt	22015
./src/data-layer/ingestion-buffer/gdrive_raw/(A)_Chapter_2-_Living_Sacrifice.txt	19743
./src/data-layer/ingestion-buffer/gdrive_raw/(A)_Chapter_2:_Living_Sacrifice.txt	18467
./src/data-layer/ingestion-buffer/gdrive_raw/(A)_Chapter_3-_Lift_Up.txt	22650
./src/data-layer/ingestion-buffer/gdrive_raw/(A)_Chapter_3_-_Lift_Up.txt	20360
./src/data-layer/ingestion-buffer/gdrive_raw/(A)_Chapter_5_-_The_Snare.txt	19805
./src/data-layer/ingestion-buffer/gdrive_raw/(A)_Chapter_6:_Beelzebub,_Beelzebub.txt	21965
./src/data-layer/ingestion-buffer/gdrive_raw/(B)Chapter_8:_Sea_People.txt	19612
./src/data-layer/ingestion-buffer/gdrive_raw/(B)_Chapter:_1_Stardust_to_Stardust.txt	20323
./src/data-layer/ingestion-buffer/gdrive_raw/(B)_Chapter_1-_Stardust_to_Stardust.txt	19605
./src/data-layer/ingestion-buffer/gdrive_raw/(B)_Chapter_1:_Stardust_to_Stardust.txt	21506
./src/data-layer/ingestion-buffer/gdrive_raw/(B)_Chapter_1_-_Stardust_to_Stardust.txt	21458
./src/data-layer/ingestion-buffer/gdrive_raw/(B)_Chapter_2-_Living_Sacrifice.txt	19692
./src/data-layer/ingestion-buffer/gdrive_raw/(B)_Chapter_2:_Living_Sacrifice.txt	19234
./src/data-layer/ingestion-buffer/gdrive_raw/(B)_Chapter_3-_Lift_Up.txt	20517
./src/data-layer/ingestion-buffer/gdrive_raw/(B)_Chapter_3:_Lift_Up.txt	20545
./src/data-layer/ingestion-buffer/gdrive_raw/(B)_Chapter_5-_The_Snare.txt	20546
./src/data-layer/ingestion-buffer/gdrive_raw/(B)_Chapter_6_-_Beelzebub,_Beelzebub.txt	22160
./src/data-layer/ingestion-buffer/gdrive_raw/(B)_Chapter_7:_The_Pit.txt	21400
./src/data-layer/ingestion-buffer/gdrive_raw/(B)_Chapter_9:_The_Ascent.txt	20049
./src/data-layer/ingestion-buffer/gdrive_raw/(B)_Stardust_to_Stardust.txt	20047
./src/data-layer/ingestion-buffer/gdrive_raw/(C)Chapter_8:_Sea_People.txt	17219
./src/data-layer/ingestion-buffer/gdrive_raw/(C)_Chapter:_1_-_Stardust_to_Stardust_.txt	21142
./src/data-layer/ingestion-buffer/gdrive_raw/(C)_Chapter:_7_-_The_Pit.txt	27331
./src/data-layer/ingestion-buffer/gdrive_raw/(C)_Chapter:_Stardust_to_Stardust.txt	21088
./src/data-layer/ingestion-buffer/gdrive_raw/(C)_Chapter_1-_Stardust_to_Stardust.txt	21548
./src/data-layer/ingestion-buffer/gdrive_raw/(C)_Chapter_1_-_Stardust_to_Stardust.txt	21212
./src/data-layer/ingestion-buffer/gdrive_raw/(C)_Chapter_2-_Living_Sacrifice.txt	18680
./src/data-layer/ingestion-buffer/gdrive_raw/(C)_Chapter_3-_Lift_Up.txt	20200
./src/data-layer/ingestion-buffer/gdrive_raw/(C)_Chapter_3_-_Lift_Up.txt	21752
./src/data-layer/ingestion-buffer/gdrive_raw/(C)_Chapter_4-_Pilgrimage.txt	17991
./src/data-layer/ingestion-buffer/gdrive_raw/(C)_Chapter_4_-_Pilgrimage.txt	19881
./src/data-layer/ingestion-buffer/gdrive_raw/(C)_Chapter_6-_Beelzebub,_Beelzebub.txt	23717
./src/data-layer/ingestion-buffer/gdrive_raw/(D)_Chapter:_7_-_The_Pit.txt	19331
./src/data-layer/ingestion-buffer/gdrive_raw/(D)_Chapter_1_-_Stardust_to_Stardust.txt	23090
./src/data-layer/ingestion-buffer/gdrive_raw/(D)_Chapter_2-_Living_Sacrifice.txt	18607
./src/data-layer/ingestion-buffer/gdrive_raw/(D)_Chapter_2_-_Living_Sacrifice.txt	19019
./src/data-layer/ingestion-buffer/gdrive_raw/(E)_Chapter_1-_Stardust_to_Stardust.txt	21595
./src/data-layer/ingestion-buffer/gdrive_raw/(E)_Chapter_1_-_Stardust_to_Stardust.txt	23083
./src/data-layer/ingestion-buffer/gdrive_raw/(E)_Chapter_2-_Living_Sacrifice.txt	23222
./src/data-layer/ingestion-buffer/gdrive_raw/(E)_Chapter_2_-_Living_Sacrifice.txt	10827
./src/data-layer/ingestion-buffer/gdrive_raw/(E)_Chapter_3-_Lift_Up.txt	16482
./src/data-layer/ingestion-buffer/gdrive_raw/(F)_Chapter:_1_Stardust_to_Stardust_.txt	12506
./src/data-layer/ingestion-buffer/gdrive_raw/(F)_Chapter_1:_Stardust_to_Stardust_.txt	27311
./src/data-layer/ingestion-buffer/gdrive_raw/(F)_Chapter_1_-_Stardust_to_Stardust.txt	15479
./src/data-layer/ingestion-buffer/gdrive_raw/(F)_Chapter_2-_Living_Sacrifice.txt	22306
./src/data-layer/ingestion-buffer/gdrive_raw/(F)_Chapter_3-_Lift_Up.txt	18867
./src/data-layer/ingestion-buffer/gdrive_raw/(Final) Chapter: 7 - The Pit.txt	27420
./src/data-layer/ingestion-buffer/gdrive_raw/(Final)_Chapter_1:_Stardust_to_Stardust.txt	20429
./src/data-layer/ingestion-buffer/gdrive_raw/(Final)_Chapter_1_-_Stardust_to_Stardust.txt	21106
./src/data-layer/ingestion-buffer/gdrive_raw/(Final)_Chapter_2-_Living_Sacrifice.txt	19743
./src/data-layer/ingestion-buffer/gdrive_raw/(Final)_Chapter_3-_Lift_Up.txt	20516
./src/data-layer/ingestion-buffer/gdrive_raw/(Final)_Chapter_3:_Lift_Up.txt	19556
./src/data-layer/ingestion-buffer/gdrive_raw/(Final)_Chapter_5_-_The_Snare.txt	20558
./src/data-layer/ingestion-buffer/gdrive_raw/(G)_Chapter_1:_Stardust_to_Stardust.txt	20133
./src/data-layer/ingestion-buffer/gdrive_raw/(G)_Chapter_2-_Living_Sacrifice.txt	22378
./src/data-layer/ingestion-buffer/gdrive_raw/(G)_Chapter_3-_Lift_Up.txt	18859
./src/data-layer/ingestion-buffer/gdrive_raw/(G)_Final_)_Chapter:_10_-_Forsaken.txt	18992
./src/data-layer/ingestion-buffer/gdrive_raw/(I)_(Notes)_Chapter:_1_Stardust_to_Stardust_.txt	30806
./src/data-layer/ingestion-buffer/gdrive_raw/(I)_Chapter:_1_Stardust_to_Stardust_.txt	30796
./src/data-layer/ingestion-buffer/gdrive_raw/(N)_CHAPTER_1-_STARDUST_TO_STARDUST.txt	23311
./src/data-layer/ingestion-buffer/gdrive_raw/(N)_Chapter_1_-_Stardust_to_Stardust.txt	18278
./src/data-layer/ingestion-buffer/gdrive_raw/(Notes)_(P)_Chapter:_1_-_Stardust_to_Stardust.txt	26546
./src/data-layer/ingestion-buffer/gdrive_raw/(Notes)_Chapter_2-_Living_Sacrifice.txt	30359
./src/data-layer/ingestion-buffer/gdrive_raw/(Notes)_Chapter_2:_Living_Sacrifice.txt	26308
./src/data-layer/ingestion-buffer/gdrive_raw/(O)_Chapter_1-_Stardust_to_Stardust.txt	18374
./src/data-layer/ingestion-buffer/gdrive_raw/(P)_Chapter:_1_-_Stardust_to_Stardust.txt	25593
./src/data-layer/ingestion-buffer/gdrive_raw/(Prompt_Guide_(E))_Chapter_10:_Forsaken.txt	21521
./src/data-layer/ingestion-buffer/gdrive_raw/(R) Chapter: 1 - Stardust to Stardust .txt	21556
./src/data-layer/ingestion-buffer/gdrive_raw/(R)_Chapter:_1_-_Stardust_to_Stardust_.txt	22451
./src/data-layer/ingestion-buffer/gdrive_raw/(Revision_Prompt_(D))_Chapter_10:_Forsaken.txt	20937
./src/data-layer/ingestion-buffer/gdrive_raw/(Revision_Prompt_(N)__Chapter_1_-_Stardust_to_Stardust.txt	25907
./src/data-layer/ingestion-buffer/gdrive_raw/(Revisions)_Chapter_1:_Stardust_to_Stardust.txt	19376
./src/data-layer/ingestion-buffer/gdrive_raw/(SDP)_v2.txt	20901
./src/data-layer/ingestion-buffer/gdrive_raw/(X)_Chapter_1:_Stardust_to_Stardust.txt	19237
./src/data-layer/ingestion-buffer/gdrive_raw/(X)_Chapter_1_-_Stardust_to_Stardust.docx.txt	20047
./src/data-layer/ingestion-buffer/gdrive_raw/(X)_Chapter_1_-_Stardust_to_Stardust.txt	20060
./src/data-layer/ingestion-buffer/gdrive_raw/(X)_Chapter_1__Stardust_to_Stardust_(1).txt	20127
./src/data-layer/ingestion-buffer/gdrive_raw/(X)_Chapter_1__Stardust_to_Stardust_(2).txt	22477
./src/data-layer/ingestion-buffer/gdrive_raw/(Z)_Chapter_1:_Stardust_to_Stardust.txt	21441
./src/data-layer/ingestion-buffer/gdrive_raw/*Chapter_1:_Stardust_to_Stardust.txt	19162
./src/data-layer/ingestion-buffer/gdrive_raw/*Chapter_2-_Living_Sacrifice.txt	18574
./src/data-layer/ingestion-buffer/gdrive_raw/*Chapter_3:_Lift_Up.txt	19636
./src/data-layer/ingestion-buffer/gdrive_raw/*Chapter_4:_Pilgrimage.txt	18326
./src/data-layer/ingestion-buffer/gdrive_raw/*Chapter_7:_The_Pit.txt	27116
./src/data-layer/ingestion-buffer/gdrive_raw/*Chapter_8:_Sea_People.txt	22969
./src/data-layer/ingestion-buffer/gdrive_raw/*Chapter_9:_The_Ascent.txt	27768
./src/data-layer/ingestion-buffer/gdrive_raw/-Final_Chapter_1_Revision_Prompt-.txt	8940
./src/data-layer/ingestion-buffer/gdrive_raw/1.0_Revision.txt	21666
./src/data-layer/ingestion-buffer/gdrive_raw/10.0_Blueprint_for_The_Ascent_of_Daniel:_The_Archetype_of_Sacrifice_(NYT_Bestseller_Focus).txt	4609
./src/data-layer/ingestion-buffer/gdrive_raw/10.0_MASTER_SYSTEM_FOR_CHAPTER_REVISION.txt	12722
./src/data-layer/ingestion-buffer/gdrive_raw/10.0_Mass_Market.txt	13975
./src/data-layer/ingestion-buffer/gdrive_raw/11.0_Error_Catalog.txt	7944
./src/data-layer/ingestion-buffer/gdrive_raw/11.0_Final_Revision.txt	7590
./src/data-layer/ingestion-buffer/gdrive_raw/11.0_Marketability_.txt	6356
./src/data-layer/ingestion-buffer/gdrive_raw/12.0_Perfection.txt	6433
./src/data-layer/ingestion-buffer/gdrive_raw/13.0_Claude.txt	8216
./src/data-layer/ingestion-buffer/gdrive_raw/13.0_GENERAL_PRINCIPLES.txt	19474
./src/data-layer/ingestion-buffer/gdrive_raw/2.0_Critique_／_Analysis_Guide.txt	13169
./src/data-layer/ingestion-buffer/gdrive_raw/2.0_This_is_the_critical_adjustment—the_final_layer_that_elevates_philosophical_storytelling_into_timeless,_devastating_human_tragedy.txt	4533
./src/data-layer/ingestion-buffer/gdrive_raw/3.0_Final_.txt	6905
./src/data-layer/ingestion-buffer/gdrive_raw/3.0_Literary_&_Archetypal_Fusion_Rulebook_(The_Cat_God_&_The_Primal_Self).txt	5085
./src/data-layer/ingestion-buffer/gdrive_raw/3.0_Scientific_Guide.txt	10075
./src/data-layer/ingestion-buffer/gdrive_raw/4.0_(12_Rules_For_Life).txt	3660
./src/data-layer/ingestion-buffer/gdrive_raw/4.0_Emotional_&_Archetypal_Editing_Rulebook_(Visceral_Empathy_Focus).txt	3895
./src/data-layer/ingestion-buffer/gdrive_raw/4.0_Psychology_Guide.txt	12831
./src/data-layer/ingestion-buffer/gdrive_raw/4.0_REVISED.txt	30624
./src/data-layer/ingestion-buffer/gdrive_raw/5.0_Final_Guide.txt	9382
./src/data-layer/ingestion-buffer/gdrive_raw/5.0_Psychology_Guide.txt	12868
./src/data-layer/ingestion-buffer/gdrive_raw/6.0_Core_Editing_Rules_for_Thematic_&_Archetypal_Hyperlinking.txt	3736
./src/data-layer/ingestion-buffer/gdrive_raw/6.0_HIGHEST_PRIORITY_(Read_this_first_and_then_again_last)_.txt	20099
./src/data-layer/ingestion-buffer/gdrive_raw/6.0_SYNTHESIS_MANDATE.txt	8427
./src/data-layer/ingestion-buffer/gdrive_raw/6.0_Supreme_Generative_Constraint.txt	11330
./src/data-layer/ingestion-buffer/gdrive_raw/7.0_Chapter_Refinery.txt	3603
./src/data-layer/ingestion-buffer/gdrive_raw/7.0_Nuclear_Edit!!!!_(CRITICAL!_DIRE!_EMERGENCY!!!).txt	23510
./src/data-layer/ingestion-buffer/gdrive_raw/8.0_Pacing／Redundancy.txt	15094
./src/data-layer/ingestion-buffer/gdrive_raw/8._0_This_is_the_final,_most_crucial_step:_ensuring_the_narrative's_structure_is_so_perfectly_weighted_that_the_profound_sadness—the_weeping_of_self-recognition—is_not_a_chance_event,_but_an_earned,_inevitable_catharsis_for_the_reader.txt	4265
./src/data-layer/ingestion-buffer/gdrive_raw/9.0_Aesthetic.txt	8465
./src/data-layer/ingestion-buffer/gdrive_raw/9.0_Stones.txt	3317
./src/data-layer/ingestion-buffer/gdrive_raw/ALITTERAS_SYSTEM_BLUEPRINT_v1.txt	3044
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter 3 - Commerciality and Marketing 3.0.txt	4796
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter2_Weight_of_the_Sky.txt	19769
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter:_10_-_MASTER_BRIEFING.txt	21887
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter:_1_-_Stardust_to_Stardust.txt	20564
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter:_1_Proof_of_Authorship_1.0.txt	13182
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter:_1_Proof_of_Authorship_1.1.txt	17600
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter:_8_(Final).txt	17241
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_10.1.txt	20311
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_10.5.txt	27367
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_10:_Forsaken.txt	17281
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_10_Forsaken_FINAL_DEFINITIVE.txt	28345
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_10_Version_F.txt	26347
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_11.8.txt	21365
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_11._Forsaken.txt	26263
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_13:_Exodus.txt	17060
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_1:_Stardust_to_Stardust.txt	22126
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_1_-_Stardust_to_Stardust.txt	19245
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_1_Integration.txt	5703
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_1_Integration_2.0.txt	18717
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_1_Integration_Prompt.txt	7124
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_1_Merge_Prompt.txt	16922
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_1_Version_O.txt	31718
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_2:_Living_Sacrifice.txt	19181
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_2_-_Analysis_&_Guides_1.0.txt	17501
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_2_-_Commerciality_and_Marketing_3.0.txt	16963
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_2_-_Master_Revision_Prompt_2.0.txt	15223
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_2nd_to_last.txt	7543
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_3:_Lift_Up.txt	19673
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_3_-_Master_Revision_Prompt_2.0.txt	7210
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_3_Analysis_&_Guides.txt	18857
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_3_Integration_Prompt.txt	4388
./src/data-layer/ingestion-buffer/gdrive_raw/Chapter_4:_Pilgrimage.txt	18833
